747|140030187|100222
748|140030187|100232
749|140030188|100202
750|140030188|100212
751|140030188|100222
752|140030188|100232
753|140030189|100202
754|140030189|100212
755|140030189|100222
756|140030189|100232
757|140030190|100202
758|140030190|100212
759|140030190|100222
760|140030190|100232
761|140030191|100202
762|140030191|100212
763|140030191|100222
764|140030191|100232
765|140030192|100202
766|140030192|100212
767|140030192|100222
768|140030192|100232
769|140030193|100202
770|140030193|100212
771|140030193|100222
772|140030193|100232
773|140030194|100202
774|140030194|100212
775|140030194|100222
776|140030194|100232
777|140030195|100202
778|140030195|100212
779|140030195|100222
780|140030195|100232
781|140030196|100202
782|140030196|100212
783|140030196|100222
784|140030196|100232
785|140030197|100202
786|140030197|100212
787|140030197|100222
788|140030197|100232
789|140030198|100202
790|140030198|100212
791|140030198|100222
792|140030198|100232
793|140030199|100202
794|140030199|100212
795|140030199|100222
796|140030199|100232
797|140030200|100202
798|140030200|100212
799|140030200|100222
800|140030200|100232
801|140030201|100203
802|140030201|100213
803|140030201|100223
804|140030201|100233
805|140030202|100203
806|140030202|100213
807|140030202|100223
808|140030202|100233
809|140030203|100203
810|140030203|100213
811|140030203|100223
812|140030203|100233
813|140030204|100203
814|140030204|100213
815|140030204|100223
816|140030204|100233
817|140030205|100203
818|140030205|100213
819|140030205|100223
820|140030205|100233
821|140030206|100203
822|140030206|100213
823|140030206|100223
824|140030206|100233
825|140030207|100203
826|140030207|100213
827|140030207|100223
828|140030207|100233
829|140030208|100203
830|140030208|100213
831|140030208|100223
832|140030208|100233
833|140030209|100203
834|140030209|100213
835|140030209|100223
836|140030209|100233
837|140030210|100203
838|140030210|100213
839|140030210|100223
840|140030210|100233
841|140030211|100203
842|140030211|100213
843|140030211|100223
844|140030211|100233
845|140030212|100203
846|140030212|100213
847|140030212|100223
848|140030212|100233
849|140030213|100203
850|140030213|100213
851|140030213|100223
852|140030213|100233
853|140030214|100203
854|140030214|100213
855|140030214|100223
856|140030214|100233
857|140030215|100203
858|140030215|100213
859|140030215|100223
860|140030215|100233
861|140030216|100203
862|140030216|100213
863|140030216|100223
864|140030216|100233
865|140030217|100203
866|140030217|100213
867|140030217|100223
868|140030217|100233
869|140030218|100203
870|140030218|100213
871|140030218|100223
872|140030218|100233
873|140030219|100203
874|140030219|100213
875|140030219|100223
876|140030219|100233
877|140030220|100203
878|140030220|100213
879|140030220|100223
880|140030220|100233
881|140030221|100203
882|140030221|100213
883|140030221|100223
884|140030221|100233
885|140030222|100203
886|140030222|100213
887|140030222|100223
888|140030222|100233
889|140030223|100203
890|140030223|100213
891|140030223|100223
892|140030223|100233
893|140030224|100203
894|140030224|100213
895|140030224|100223
896|140030224|100233
897|140030225|100203
898|140030225|100213
899|140030225|100223
900|140030225|100233
901|140030226|100203
902|140030226|100213
903|140030226|100223
904|140030226|100233
905|140030227|100203
906|140030227|100213
907|140030227|100223
908|140030227|100233
909|140030228|100203
910|140030228|100213
911|140030228|100223
912|140030228|100233
913|140030229|100203
914|140030229|100213
915|140030229|100223
916|140030229|100233
917|140030230|100203
918|140030230|100213
919|140030230|100223
920|140030230|100233
921|140030231|100203
922|140030231|100213
923|140030231|100223
924|140030231|100233
925|140030232|100203
926|140030232|100213
927|140030232|100223
928|140030232|100233
929|140030233|100203
930|140030233|100213
931|140030233|100223
932|140030233|100233
933|140030234|100203
934|140030234|100213
935|140030234|100223
936|140030234|100233
937|140030235|100203
938|140030235|100213
939|140030235|100223
940|140030235|100233
941|140030236|100203
942|140030236|100213
943|140030236|100223
944|140030236|100233
945|140030237|100203
946|140030237|100213
947|140030237|100223
948|140030237|100233
949|140030238|100203
950|140030238|100213
951|140030238|100223
952|140030238|100233
953|140030239|100203
954|140030239|100213
955|140030239|100223
956|140030239|100233
957|140030240|100203
958|140030240|100213
959|140030240|100223
960|140030240|100233
961|140030241|100203
962|140030241|100213
963|140030241|100223
964|140030241|100233
965|140030242|100203
966|140030242|100213
967|140030242|100223
968|140030242|100233
969|140030243|100203
970|140030243|100213
971|140030243|100223
972|140030243|100233
973|140030244|100203
974|140030244|100213
975|140030244|100223
976|140030244|100233
977|140030245|100203
978|140030245|100213
979|140030245|100223
980|140030245|100233
981|140030246|100203
982|140030246|100213
983|140030246|100223
984|140030246|100233
985|140030247|100203
986|140030247|100213
987|140030247|100223
988|140030247|100233
989|140030248|100203
990|140030248|100213
991|140030248|100223
992|140030248|100233
993|140030249|100203
994|140030249|100213
995|140030249|100223
996|140030249|100233
997|140030250|100203
998|140030250|100213
999|140030250|100223
1000|140030250|100233
1001|140030251|100203
1002|140030251|100213
1003|140030251|100223
1004|140030251|100233
1005|140030252|100203
1006|140030252|100213
1007|140030252|100223
1008|140030252|100233
1009|140030253|100203
1010|140030253|100213
1011|140030253|100223
1012|140030253|100233
1013|140030254|100203
1014|140030254|100213
1015|140030254|100223
1016|140030254|100233
1017|140030255|100203
1018|140030255|100213
1019|140030255|100223
1020|140030255|100233
1021|140030256|100203
1022|140030256|100213
1023|140030256|100223
1024|140030256|100233
1025|140030257|100203
1026|140030257|100213
1027|140030257|100223
1028|140030257|100233
1029|140030258|100203
1030|140030258|100213
1031|140030258|100223
1032|140030258|100233
1033|140030259|100203
1034|140030259|100213
1035|140030259|100223
1036|140030259|100233
1037|140030260|100203
1038|140030260|100213
1039|140030260|100223
1040|140030260|100233
1041|140030261|100203
1042|140030261|100213
1043|140030261|100223
1044|140030261|100233
1045|140030262|100203
1046|140030262|100213
1047|140030262|100223
1048|140030262|100233
1049|140030263|100203
1050|140030263|100213
1051|140030263|100223
1052|140030263|100233
1053|140030264|100203
1054|140030264|100213
1055|140030264|100223
1056|140030264|100233
1057|140030265|100203
1058|140030265|100213
1059|140030265|100223
1060|140030265|100233
1061|140030266|100203
1062|140030266|100213
1063|140030266|100223
1064|140030266|100233
1065|140030267|100203
1066|140030267|100213
1067|140030267|100223
1068|140030267|100233
1069|140030268|100203
1070|140030268|100213
1071|140030268|100223
1072|140030268|100233
1073|140030269|100203
1074|140030269|100213
1075|140030269|100223
1076|140030269|100233
1077|140030270|100203
1078|140030270|100213
1079|140030270|100223
1080|140030270|100233
1081|140030271|100203
1082|140030271|100213
1083|140030271|100223
1084|140030271|100233
1085|140030272|100203
1086|140030272|100213
1087|140030272|100223
1088|140030272|100233
1089|140030273|100203
1090|140030273|100213
1091|140030273|100223
1092|140030273|100233
1093|140030274|100203
1094|140030274|100213
1095|140030274|100223
1096|140030274|100233
1097|140030275|100203
1098|140030275|100213
1099|140030275|100223
1100|140030275|100233
1101|140030276|100203
1102|140030276|100213
1103|140030276|100223
1104|140030276|100233
1105|140030277|100203
1106|140030277|100213
1107|140030277|100223
1108|140030277|100233
1109|140030278|100203
1110|140030278|100213
1111|140030278|100223
1112|140030278|100233
1113|140030279|100203
1114|140030279|100213
1115|140030279|100223
1116|140030279|100233
1117|140030280|100203
1118|140030280|100213
1119|140030280|100223
1120|140030280|100233
1121|140030281|100203
1122|140030281|100213
1123|140030281|100223
1124|140030281|100233
1125|140030282|100203
1126|140030282|100213
1127|140030282|100223
1128|140030282|100233
1129|140030283|100203
1130|140030283|100213
1131|140030283|100223
1132|140030283|100233
1133|140030284|100203
1134|140030284|100213
1135|140030284|100223
1136|140030284|100233
1137|140030285|100203
1138|140030285|100213
1139|140030285|100223
1140|140030285|100233
1141|140030286|100203
1142|140030286|100213
1143|140030286|100223
1144|140030286|100233
1145|140030287|100203
1146|140030287|100213
1147|140030287|100223
1148|140030287|100233
1149|140030288|100203
1150|140030288|100213
1151|140030288|100223
1152|140030288|100233
1153|140030289|100203
1154|140030289|100213
1155|140030289|100223
1156|140030289|100233
1157|140030290|100203
1158|140030290|100213
1159|140030290|100223
1160|140030290|100233
1161|140030291|100203
1162|140030291|100213
1163|140030291|100223
1164|140030291|100233
1165|140030292|100203
1166|140030292|100213
1167|140030292|100223
1168|140030292|100233
1169|140030293|100203
1170|140030293|100213
1171|140030293|100223
1172|140030293|100233
1173|140030294|100203
1174|140030294|100213
1175|140030294|100223
1176|140030294|100233
1177|140030295|100203
1178|140030295|100213
1179|140030295|100223
1180|140030295|100233
1181|140030296|100203
1182|140030296|100213
1183|140030296|100223
1184|140030296|100233
1185|140030297|100203
1186|140030297|100213
1187|140030297|100223
1188|140030297|100233
1189|140030298|100203
1190|140030298|100213
1191|140030298|100223
1192|140030298|100233
1193|140030299|100203
1194|140030299|100213
1195|140030299|100223
1196|140030299|100233
1197|140030300|100203
1198|140030300|100213
1199|140030300|100223
1200|140030300|100233
1201|140030301|100204
1202|140030301|100214
1203|140030301|100224
1204|140030301|100234
1205|140030302|100204
1206|140030302|100214
1207|140030302|100224
1208|140030302|100234
1209|140030303|100204
1210|140030303|100214
1211|140030303|100224
1212|140030303|100234
1213|140030304|100204
1214|140030304|100214
1215|140030304|100224
1216|140030304|100234
1217|140030305|100204
1218|140030305|100214
1219|140030305|100224
1220|140030305|100234
1221|140030306|100204
1222|140030306|100214
1223|140030306|100224
1224|140030306|100234
1225|140030307|100204
1226|140030307|100214
1227|140030307|100224
1228|140030307|100234
1229|140030308|100204
1230|140030308|100214
1231|140030308|100224
1232|140030308|100234
1233|140030309|100204
1234|140030309|100214
1235|140030309|100224
1236|140030309|100234
1237|140030310|100204
1238|140030310|100214
1239|140030310|100224
1240|140030310|100234
1241|140030311|100204
1242|140030311|100214
1243|140030311|100224
1244|140030311|100234
1245|140030312|100204
1246|140030312|100214
1247|140030312|100224
1248|140030312|100234
1249|140030313|100204
1250|140030313|100214
1251|140030313|100224
1252|140030313|100234
1253|140030314|100204
1254|140030314|100214
1255|140030314|100224
1256|140030314|100234
1257|140030315|100204
1258|140030315|100214
1259|140030315|100224
1260|140030315|100234
1261|140030316|100204
1262|140030316|100214
1263|140030316|100224
1264|140030316|100234
1265|140030317|100204
1266|140030317|100214
1267|140030317|100224
1268|140030317|100234
1269|140030318|100204
1270|140030318|100214
1271|140030318|100224
1272|140030318|100234
1273|140030319|100204
1274|140030319|100214
1275|140030319|100224
1276|140030319|100234
1277|140030320|100204
1278|140030320|100214
1279|140030320|100224
1280|140030320|100234
1281|140030321|100204
1282|140030321|100214
1283|140030321|100224
1284|140030321|100234
1285|140030322|100204
1286|140030322|100214
1287|140030322|100224
1288|140030322|100234
1289|140030323|100204
1290|140030323|100214
1291|140030323|100224
1292|140030323|100234
1293|140030324|100204
1294|140030324|100214
1295|140030324|100224
1296|140030324|100234
1297|140030325|100204
1298|140030325|100214
1299|140030325|100224
1300|140030325|100234
1301|140030326|100204
1302|140030326|100214
1303|140030326|100224
1304|140030326|100234
1305|140030327|100204
1306|140030327|100214
1307|140030327|100224
1308|140030327|100234
1309|140030328|100204
1310|140030328|100214
1311|140030328|100224
1312|140030328|100234
1313|140030329|100204
1314|140030329|100214
1315|140030329|100224
1316|140030329|100234
1317|140030330|100204
1318|140030330|100214
1319|140030330|100224
1320|140030330|100234
1321|140030331|100204
1322|140030331|100214
1323|140030331|100224
1324|140030331|100234
1325|140030332|100204
1326|140030332|100214
1327|140030332|100224
1328|140030332|100234
1329|140030333|100204
1330|140030333|100214
1331|140030333|100224
1332|140030333|100234
1333|140030334|100204
1334|140030334|100214
1335|140030334|100224
1336|140030334|100234
1337|140030335|100204
1338|140030335|100214
1339|140030335|100224
1340|140030335|100234
1341|140030336|100204
1342|140030336|100214
1343|140030336|100224
1344|140030336|100234
1345|140030337|100204
1346|140030337|100214
1347|140030337|100224
1348|140030337|100234
1349|140030338|100204
1350|140030338|100214
1351|140030338|100224
1352|140030338|100234
1353|140030339|100204
1354|140030339|100214
1355|140030339|100224
1356|140030339|100234
1357|140030340|100204
1358|140030340|100214
1359|140030340|100224
1360|140030340|100234
1361|140030341|100204
1362|140030341|100214
1363|140030341|100224
1364|140030341|100234
1365|140030342|100204
1366|140030342|100214
1367|140030342|100224
1368|140030342|100234
1369|140030343|100204
1370|140030343|100214
1371|140030343|100224
1372|140030343|100234
1373|140030344|100204
1374|140030344|100214
1375|140030344|100224
1376|140030344|100234
1377|140030345|100204
1378|140030345|100214
1379|140030345|100224
1380|140030345|100234
1381|140030346|100204
1382|140030346|100214
1383|140030346|100224
1384|140030346|100234
1385|140030347|100204
1386|140030347|100214
1387|140030347|100224
1388|140030347|100234
1389|140030348|100204
1390|140030348|100214
1391|140030348|100224
1392|140030348|100234
1393|140030349|100204
1394|140030349|100214
1395|140030349|100224
1396|140030349|100234
1397|140030350|100204
1398|140030350|100214
1399|140030350|100224
1400|140030350|100234
1401|140030351|100204
1402|140030351|100214
1403|140030351|100224
1404|140030351|100234
1405|140030352|100204
1406|140030352|100214
1407|140030352|100224
1408|140030352|100234
1409|140030353|100204
1410|140030353|100214
1411|140030353|100224
1412|140030353|100234
1413|140030354|100204
1414|140030354|100214
1415|140030354|100224
1416|140030354|100234
1417|140030355|100204
1418|140030355|100214
1419|140030355|100224
1420|140030355|100234
1421|140030356|100204
1422|140030356|100214
1423|140030356|100224
1424|140030356|100234
1425|140030357|100204
1426|140030357|100214
1427|140030357|100224
1428|140030357|100234
1429|140030358|100204
1430|140030358|100214
1431|140030358|100224
1432|140030358|100234
1433|140030359|100204
1434|140030359|100214
1435|140030359|100224
1436|140030359|100234
1437|140030360|100204
1438|140030360|100214
1439|140030360|100224
1440|140030360|100234
1441|140030361|100204
1442|140030361|100214
1443|140030361|100224
1444|140030361|100234
1445|140030362|100204
1446|140030362|100214
1447|140030362|100224
1448|140030362|100234
1449|140030363|100204
1450|140030363|100214
1451|140030363|100224
1452|140030363|100234
1453|140030364|100204
1454|140030364|100214
1455|140030364|100224
1456|140030364|100234
1457|140030365|100204
1458|140030365|100214
1459|140030365|100224
1460|140030365|100234
1461|140030366|100204
1462|140030366|100214
1463|140030366|100224
1464|140030366|100234
1465|140030367|100204
1466|140030367|100214
1467|140030367|100224
1468|140030367|100234
1469|140030368|100204
1470|140030368|100214
1471|140030368|100224
1472|140030368|100234
1473|140030369|100204
1474|140030369|100214
1475|140030369|100224
1476|140030369|100234
1477|140030370|100204
1478|140030370|100214
1479|140030370|100224
1480|140030370|100234
1481|140030371|100204
1482|140030371|100214
1483|140030371|100224
1484|140030371|100234
1485|140030372|100204
1486|140030372|100214
1487|140030372|100224
1488|140030372|100234
1489|140030373|100204
1490|140030373|100214
1491|140030373|100224
1492|140030373|100234
1493|140030374|100204
1494|140030374|100214
1495|140030374|100224
1496|140030374|100234
1497|140030375|100204
1498|140030375|100214
1499|140030375|100224
